aoa,cl
20.4847,1.32501
18.2997,1.39235
16.1817,1.48441
14.2927,1.56987
12.3351,1.53161
10.342,1.39112
8.31466,1.18472
6.15968,1.03935
4.06818,0.82974
2.20601,0.64658
-0.144834,0.435408
-4.38942,0.0066787
-6.15306,-0.201007
-8.33868,-0.405351
-10.1672,-0.631069
-12.449,-0.830357
-14.3019,-0.879693
-16.2157,-0.848301
-18.2869,-0.716464
