cl,cd
0.974166,0.0277154
0.799368,0.0143182
0.606241,0.0110136
0.49691,0.0102614
0.398849,0.00975467
0.294384,0.00947713
0.175477,0.00936336
0.063008,0.00934777
-0.039794,0.00956126
-0.165064,0.00997133
-0.266128,0.0111996
-0.455093,0.0159141
