cl,cd
1.21319,0.0228494
1.07944,0.0136204
0.990193,0.0108628
0.920621,0.0067971
0.801717,0.00588249
0.688959,0.00578455
0.564851,0.00576831
0.453624,0.00565396
0.331077,0.00549053
0.215005,0.00508171
0.148756,0.00532703
0.103132,0.00686451
-0.013414,0.00792801
-0.230168,0.0089924
-0.447078,0.010172
-0.662507,0.0114013
-0.896139,0.0138266
