cl,cd
1.37915,0.0211924
1.25768,0.0187333
1.11099,0.0121209
0.902946,0.010029
0.711307,0.00892598
0.49082,0.0080209
0.284917,0.0074617
0.092009,0.00749517
-0.116981,0.00744637
-0.284031,0.00838527
-0.496078,0.00970319
-0.669607,0.0107578
-0.884923,0.0124387
-1.08422,0.0141036
-1.18527,0.0197108
