cl,cm
1.03251,0.00161082
0.827065,0.00188507
0.618445,0.00174669
0.395428,0.00077796
0.188496,-0.00100071
-0.05049,-0.00033832
-0.266995,0.00321083
-0.475421,0.00225191
-0.691827,0.00169804
-0.893793,0.00566583
