aoa,cl,cd
18.455,0.744442,0.00978066
17.3377,0.742709,0.00976904
16.3158,0.736069,0.00972454
15.2506,1.4375,0.0
14.388,1.4129,0.0
13.2057,1.37517,0.02323515
12.3115,1.303,0.01952132
11.1937,1.21113,0.01700661
10.5554,1.12911,0.01511399
8.25548,0.923976,0.01108002
6.43527,0.707337,0.009532
4.00639,0.479102,0.00795548
3.20815,0.36419,0.00710588
2.92118,0.305107,0.00590642
2.12141,0.252509,0.00509503
1.1948,0.139197,0.00509644
-0.819211,-0.079289,0.00513248
-1.68137,-0.217225,0.00513951
-2.41788,-0.256739,0.00560257
-2.92924,-0.324092,0.00750815
-3.76059,-0.421043,0.00811327
-4.65622,-0.516378,0.0088168
-5.83974,-0.647879,0.00971397
-8.04658,-0.917451,0.01243795
-9.93637,-1.07054,0.01409835
-12.1154,-1.2369,0.01843481
-13.8694,-0.669644,0.00992846
