cl,cm
1.17722,-0.0881005
1.15311,-0.10283325
1.0813,-0.10374775
0.873791,-0.10239525
0.666091,-0.10308575
0.418242,-0.103422
0.18616,-0.10455525
-0.046082,-0.10282425
-0.260934,-0.1043435
-0.480723,-0.1025935
-0.663924,-0.11144675
