aoa,cd
24.4878,-0.12561325
22.306,-0.10414025
21.1828,-0.1000135
20.2845,-0.0917555
18.1985,-0.08598075
16.1769,-0.0822715
14.0589,-0.0872365
12.1337,-0.095504
10.0807,-0.09262125
8.02774,-0.097997
7.25782,-0.109148
5.75051,-0.11369475
4.0831,-0.11204875
1.93497,-0.1058635
-0.020614,-0.10050375
-2.26448,-0.0976225
-4.12355,-0.08731
-6.14269,-0.080714
