aoa,cl,cd
15.2287,0.706707,0.00886537
14.2293,0.809819,0.00971424
13.948,1.39061,0.0
13.3348,1.40207,0.0
12.2359,1.33014,0.0
11.1686,1.22384,0.01540772
10.2631,1.14533,0.01355511
8.22414,0.901563,0.01046952
6.3143,0.688817,0.00871809
4.37114,0.453087,0.00738042
3.0441,0.346659,0.00599566
2.23392,0.238576,0.00510252
-0.033828,-0.002212,0.00502499
-0.941475,-0.113622,0.00506901
-1.94625,-0.22505,0.0054456
-2.8544,-0.346326,0.00631886
-3.98903,-0.465985,0.00776489
-6.12916,-0.693884,0.00913857
-10.0868,-1.10888,0.01369659
-12.0987,-1.31236,0.01875403
