aoa,cl
20.2997,1.52023
18.351,1.65015
17.1029,1.64364
16.1753,1.65848
14.6719,1.67992
13.9678,1.67503
11.8847,1.56177
9.89637,1.41232
7.81101,1.23656
5.8522,1.01967
3.73362,0.825768
1.90222,0.610441
-0.185479,0.401665
-2.01817,0.166522
-4.17093,-0.0505557
-6.13199,-0.270971
-8.63744,-0.473305
