cl,cm
1.27318,-0.0647085
1.22296,-0.062242
1.14355,-0.065097
1.05444,-0.0634435
0.978291,-0.06506975
0.741777,-0.065031
0.515005,-0.0674515
0.278567,-0.065774
0.04703,-0.06205
-0.197448,-0.06405775
-0.404643,-0.06197625
-0.608603,-0.067266
-0.849736,-0.06763575
