aoa,cl,cd
12.3192,0.91324,0.01074088
11.173,1.24597,0.01884902
10.239,1.19522,0.01607916
9.2703,1.06743,0.01332308
8.20698,0.998644,0.01187206
7.17448,0.890514,0.01043987
6.078,0.795491,0.00932471
4.23837,0.595582,0.00818291
3.20539,0.479232,0.00741596
2.65663,0.418596,0.00676965
2.04389,0.37107,0.00433834
1.13978,0.26454,0.00438893
0.075008,0.167837,0.00428724
-0.765191,0.048186,0.00515831
-1.12095,-0.012459,0.00616417
-1.95903,-0.055088,0.00671727
-2.96031,-0.176393,0.00729191
-3.99329,-0.278038,0.00759576
-5.67357,-0.500995,0.00975505
-9.02839,-0.70769,0.01268189
