aoa,cd
24.3882,-0.08063475
22.1847,-0.07249125
20.2993,-0.0676005
18.1564,-0.065555
16.2043,-0.065138
14.0587,-0.06675575
12.3938,-0.06267475
9.9905,-0.0614395
8.22698,-0.06183725
5.95014,-0.0581565
4.05716,-0.0552915
2.03524,-0.05038575
0.044546,-0.04507
-1.9156,-0.0438315
-3.94016,-0.03769525
-5.96709,-0.04053575
-7.99295,-0.03031325
-10.1497,-0.02702675
-12.1464,-0.0241487
-14.305,-0.01963338
-16.2014,0.02329818
-18.1675,0.03641
