cl,cm
1.27711,-0.02162688
1.26477,-0.0048553
1.13698,-0.00438958
0.988338,-0.00677763
0.807763,-0.0071067
0.619199,-0.00579598
0.392236,-0.0040588
0.390627,-0.00446723
0.20353,-0.00520253
-0.002742,-0.00347415
-0.202654,-0.00133893
-0.397947,-0.0057544
-0.610814,-0.00688815
-0.794881,-0.00639733
-0.98232,-0.0128652
