aoa,cl,cd
20.3625,1.22114,0.01198442
18.419,1.30845,0.01415183
16.2851,1.46166,0.0175428
14.3737,1.48948,0.0
12.262,1.37056,0.01563731
10.2474,1.22205,0.01200701
6.05619,0.846234,0.00908649
1.93315,0.441238,0.00742381
-0.206646,0.250446,0.00694772
-2.15376,0.016972,0.00727915
-8.01742,-0.613625,0.00904873
-12.4131,-1.01358,0.01195773
-14.2215,-1.17735,0.0
-15.4349,-1.03246,0.01216716
-16.4328,-1.07816,0.0126741
-18.3938,-1.13341,0.01328698
-20.5629,-0.894819,0.0109808
-22.5156,-0.838539,0.01053786
