aoa,cl,cd
18.6526,1.28825,0.01418663
17.4024,1.331,0.01537677
16.4082,1.32449,0.01519554
15.3184,1.41651,0.01783769
14.42,1.40178,0.01740658
13.104,1.35258,0.01597755
12.0119,1.25409,0.01364147
10.3412,1.07673,0.0111743
8.12358,0.86482,0.00903617
6.22645,0.656115,0.00792191
5.13297,0.544336,0.00724548
4.16788,0.43747,0.00681546
3.20264,0.332229,0.00585182
2.75207,0.276315,0.00504328
2.17274,0.205593,0.00411245
1.1107,0.10524,0.00391301
-0.789079,-0.131688,0.00401806
-1.9483,-0.241977,0.00433396
-2.9148,-0.368721,0.00645751
-4.01005,-0.474114,0.00710618
-4.84802,-0.587724,0.00772234
-5.84703,-0.6915,0.00818602
-8.23237,-0.92385,0.00979838
-10.1027,-1.10354,0.01167794
-12.2316,-1.29816,0.01444896
-14.0383,-1.42198,0.0
-15.0376,-1.37441,0.0163177
