aoa,cd
20.3013,-0.15371625
18.3613,-0.1255175
16.2616,-0.11618775
15.4013,-0.0427735
13.1728,-0.03712175
12.1538,-0.0392175
10.2745,-0.04094
8.07578,-0.042266
6.19498,-0.0439895
3.99453,-0.0457275
2.04836,-0.0454005
0.005599,-0.042611
-2.0059,-0.0439305
-3.92261,-0.03866725
-6.06349,-0.03999175
