aoa,cl,cd
18.5881,1.37349,0.0
17.5659,1.39005,0.0
16.3833,1.40503,0.0
15.5218,1.44611,0.0
14.5297,1.4496,0.0
13.3432,1.42041,0.0
12.3476,1.37645,0.0
11.4474,1.3259,0.0
10.5459,1.2557,0.01356538
9.28947,1.14955,0.01218316
8.25738,1.0466,0.01085356
7.3214,0.945253,0.00958816
5.67545,0.775223,0.00752151
4.73966,0.685289,0.00647146
3.31776,0.516796,0.00555595
2.4765,0.400619,0.00543428
1.28131,0.276256,0.00530877
0.085592,0.146952,0.00516893
-0.853056,0.020896,0.00527944
-2.79382,-0.206715,0.00600869
-4.41123,-0.388536,0.00769092
-5.77036,-0.544188,0.0085539
-8.03611,-0.79987,0.01024668
-8.71726,-0.90312,0.011049
-9.84961,-1.00973,0.0
-10.9171,-1.10161,0.0
-12.2433,-1.20667,0.0
-12.9559,-1.28215,0.0
-13.9257,-1.33641,0.0
-15.0882,-1.36615,0.0
-16.0895,-1.38931,0.0
-17.023,-1.3289,0.0
-17.9245,-1.26846,0.0
