aoa,cd
-11.9468,-0.446175
22.148,-0.115337
20.1886,-0.1071115
18.2292,-0.10093325
16.1736,-0.09516325
14.1512,-0.08571275
13.1883,-0.0807845
12.1612,-0.0762645
10.1045,-0.08236125
6.08717,-0.10109825
1.9463,-0.100606
-2.76772,-0.08456525
-3.89016,-0.08249925
-6.03875,-0.079596
