cl,cd
1.0772,0.0301368
0.971929,0.0202785
0.841075,0.0152148
0.666727,0.0123938
0.456871,0.0113256
0.237196,0.0105847
0.010924,0.0102044
-0.202465,0.0110392
-0.412704,0.0123838
-0.611552,0.0155529
-0.7553,0.0197256
