aoa,cl,cd
11.175,0.762741,0.0
10.2473,0.789013,0.0
8.19736,0.802194,0.0
7.2321,0.721829,0.0
6.16926,0.613569,0.0
5.04335,0.528271,0.00676391
4.07698,0.429838,0.00617551
3.14194,0.31827,0.00558348
2.07838,0.201772,0.00536012
1.07933,0.095111,0.00426651
-0.695412,-0.136284,0.0047566
-1.95105,-0.23969,0.00580135
-3.04613,-0.336537,0.00595072
-3.98268,-0.469497,0.00667523
-4.82212,-0.582767,0.00749698
-6.17246,-0.64682,0.0
-7.01203,-0.760104,0.0
-8.2029,-0.838939,0.0
-9.00638,-0.866877,0.0
-10.1915,-0.822603,0.0
-11.1523,-0.78324,0.0
-12.1142,-0.763576,0.0
