aoa,cl,cd
13.1833,0.815103,0.01048626
12.4439,0.838198,0.01072346
11.4147,0.853069,0.01087619
10.3541,0.899245,0.0
8.45482,0.872967,0.01108056
6.42197,0.688504,0.00918603
4.19419,0.457861,0.00762838
3.22518,0.349108,0.00729064
2.22366,0.233751,0.00621045
0.997077,0.133222,0.00441194
0.802022,0.072229,0.00437787
-0.037189,0.007948,0.00438959
-0.296331,-0.04151,0.00442261
-1.13731,-0.160213,0.00501121
-2.04081,-0.214615,0.00630789
-2.84923,-0.316847,0.00719962
-4.10909,-0.43063,0.00817618
-8.18281,-0.869403,0.01210763
-9.99041,-0.958507,0.0
