cl,cm
1.34749,-0.02676625
1.31549,-0.02143508
1.24663,0.0019456
1.14276,-0.00134722
1.06445,-0.00340675
0.859829,-0.00137587
0.631219,-0.00427165
0.416951,-0.0026519
0.194665,-0.0039058
-0.014857,-0.00515858
-0.23081,-0.00230724
-0.459588,-0.00191994
-0.680396,-0.00030015
-0.896434,0.0004992
-1.09489,0.00294275
-1.27736,0.00497758
-1.34778,0.00702363
-1.35092,0.0238571
