cl,cd
1.0201,0.0275183
0.91246,0.0188293
0.729924,0.0141
0.551933,0.0118406
0.334353,0.0107585
0.12023,0.0102652
-0.09018,0.0108522
-0.285602,0.0125531
-0.486192,0.0168428
-0.583292,0.0221018
