aoa,cl
18.3748,0.786658
17.2887,1.40061
16.3222,1.43013
15.2602,1.43338
14.2005,1.37259
13.1715,1.34299
12.2078,1.28875
11.1808,1.19837
10.1537,1.10796
9.09307,1.04712
8.22719,0.94355
6.07593,0.737974
5.01625,0.631048
4.11821,0.50768
3.15402,0.423738
2.02913,0.320032
1.06581,0.203171
-2.50117,-0.198641
-2.95127,-0.248064
-4.04496,-0.356829
-4.84847,-0.458981
-6.20034,-0.584292
-8.03372,-0.805195
-10.0317,-0.960359
-12.0292,-1.15016
