cl,cm
1.33515,-0.01383403
1.15685,-0.01931685
0.959182,-0.01868268
0.775891,-0.01312385
0.524956,-0.01212765
0.114467,-0.01373505
-0.088504,-0.01515155
-0.286735,-0.015335
-0.723816,-0.0112301
