aoa,cl,cd
20.1861,1.57132,0.0
18.3663,1.62361,0.0
17.2806,1.6514,0.0
16.099,1.69226,0.0
15.0125,1.69069,0.0
14.309,1.66952,0.0
13.1578,1.63532,0.0
12.1018,1.57662,0.0
10.9179,1.52445,0.0
10.1166,1.4135,0.0
8.03412,1.21441,0.01072202
6.1109,1.01199,0.00915097
5.08547,0.933617,0.0081797
3.22512,0.718036,0.00599454
2.07016,0.585715,0.00523522
1.04347,0.47461,0.00515873
0.048292,0.345515,0.00494648
-0.914927,0.221301,0.00501548
-2.13432,0.111764,0.00565636
-3.00192,-0.020658,0.00606546
-4.28578,-0.128607,0.00664723
-6.0212,-0.365762,0.00754999
-8.30219,-0.599766,0.00857045
-9.9427,-0.843601,0.01035408
-12.3529,-1.04998,0.01251584
