aoa,cl,cd
20.4578,0.966645,0.01296234
19.2423,0.971734,0.01305338
18.4492,1.05436,0.0145316
17.4346,1.17005,0.01792277
16.4534,1.30558,0.0
15.2383,1.32723,0.0
14.1811,1.32407,0.0
13.2177,1.29613,0.0
12.2823,1.21862,0.01950979
10.3137,1.04873,0.01443088
8.27968,0.867254,0.01137265
5.98708,0.664291,0.00963556
5.01627,0.553694,0.00870325
4.20538,0.438122,0.00737325
-0.970671,-0.113346,0.00544919
-1.06746,-0.119951,0.00546331
-2.10345,-0.23721,0.0057066
-5.01812,-0.574168,0.00897217
-6.24744,-0.696419,0.01024859
-8.12609,-0.911202,0.01215639
-10.2613,-1.11612,0.01596548
-12.1048,-1.28141,0.0
