cl,cm
1.35211,0.00195616
1.29457,0.00236067
1.22425,0.0031742
1.06282,0.0035684
1.06762,0.00233797
0.858232,-0.00178637
0.639205,-0.00180857
0.415346,-0.00060006
0.212246,0.00184196
-0.019656,-0.00474858
-0.227611,-0.00066498
-0.433987,0.00259823
-0.667595,-0.00029886
-0.872413,0.00830208
