aoa,cl,cd
23.2916,-0.128563,0.0
22.3662,-0.120834,0.0
21.3129,-0.113518,0.0
20.387,-0.105376,0.0
19.9386,-0.06488,0.0
18.9169,-0.063284,0.0
17.6394,-0.062517,0.0
16.7449,-0.060097,0.0
15.6583,-0.052361,0.0
14.9232,-0.048295,0.0
13.6765,-0.047934,0.0
11.7899,-0.049645,0.0
9.90244,-0.049308,0.0
7.98209,-0.048973,0.0
5.70853,-0.047421,0.0
4.01045,-0.042156,0.0
1.83078,-0.034447,0.0
-0.029103,-0.032465,0.0
-0.061165,-0.032876,0.0
-4.07246,-0.023174,0.0
-6.06341,-0.019961,0.0
-8.05532,-0.015515,0.0
-10.016,-0.012297,0.0
