cl,cm
1.00223,-0.040348
0.897899,-0.0403865
0.684414,-0.04005575
0.478927,-0.039722
0.262142,-0.04348775
0.055011,-0.041107
-0.181077,-0.04119425
-0.279041,-0.03918225
-0.397912,-0.03963575
