cl,cd
1.12788,0.0311696
0.999692,0.0239651
0.863306,0.0170788
0.699403,0.0126079
0.54178,0.00939467
0.512786,0.00501727
0.411375,0.00471985
0.18755,0.00507577
-0.015463,0.00490726
-0.139538,0.00564301
-0.210332,0.00823405
-0.397239,0.0102324
-0.624544,0.0118862
-0.793601,0.0160018
-0.94477,0.021281
