aoa,cl,cd
24.2879,1.53551,0.0
22.3034,1.51416,0.0
20.3505,1.53555,0.0
18.2384,1.51091,0.0
16.255,1.46326,0.0
14.0482,1.3926,0.0
12.3538,1.31209,0.0
10.9468,1.26609,0.0
10.1479,1.21351,0.01691775
8.07042,1.10837,0.01356625
6.0899,0.955585,0.00960883
4.90788,0.87674,0.00780584
3.82241,0.766677,0.0052011
1.87543,0.551495,0.00475739
-0.166723,0.30677,0.00452893
-2.11286,0.070285,0.00461504
-3.13382,-0.046302,0.0056568
-4.21844,-0.174377,0.00692805
-6.26063,-0.373019,0.00795332
-8.23782,-0.619271,0.00934563
