aoa,cd
20.2779,-0.09187525
19.1554,-0.0416075
18.5145,-0.02183665
17.2671,-0.01693498
14.3573,-0.01498318
12.1834,-0.0191895
10.297,-0.01884853
8.28289,-0.02057433
6.33294,-0.02435955
5.08642,-0.0285305
4.16003,-0.0376375
2.20948,-0.032763
0.067132,-0.0278955
-1.69138,-0.0250755
-3.86523,-0.0247454
-5.8475,-0.02152158
