aoa,cl,cd
17.1669,-0.08343,0.0
16.0821,-0.062853,0.0
15.1566,-0.045153,0.0
14.3908,-0.02004,0.0
13.4012,-0.000274,0.0
12.0912,-0.001087,0.0
11.0685,-0.000256,0.0
10.2054,0.000987,0.0
8.06261,0.000181,0.0
6.30278,0.001843,0.0
4.15781,0.001861,0.0
2.33213,0.004349,0.0
0.056459,-0.000167,0.0
-1.80335,0.001085,0.0
-3.85668,0.001102,0.0
-7.99888,0.00031,0.0
-9.83059,0.000325,0.0
-12.1454,0.004474,0.0
-14.0112,0.00573,0.0
-14.9431,0.027225,0.0
-15.8115,0.038806,0.0
-16.8712,0.082213,0.0
-17.4815,0.104542,0.0
