aoa,cl,cd
18.4759,1.34973,0.0
16.5803,1.40669,0.0
15.5517,1.42619,0.0
14.4586,1.46203,0.0
13.3646,1.42102,0.0
12.4312,1.37838,0.0
11.4008,1.29811,0.01290337
10.4666,1.18839,0.01113125
8.43672,0.995033,0.00910833
6.53495,0.795087,0.00769845
4.40672,0.565567,0.00681445
3.21335,0.454016,0.00604991
2.40674,0.35072,0.00452672
1.30965,0.22933,0.00370874
0.11562,0.125893,0.00396585
-0.788315,0.001239,0.00502206
-1.75689,-0.107085,0.00586528
-2.66107,-0.220318,0.00610197
-3.79144,-0.340193,0.00655612
-5.79441,-0.561913,0.00767595
-7.89505,-0.780476,0.00877521
-9.83482,-0.987592,0.0
