aoa,cl,cd
20.464,1.29911,0.0
19.114,1.32378,0.0
18.4391,1.3353,0.0
17.3469,1.38954,0.0
16.286,1.37312,0.0
15.3536,1.35178,0.0
14.2606,1.33373,0.0
13.3925,1.30746,0.0
12.2029,1.25656,0.0
11.1421,1.22373,0.0
10.1127,1.13013,0.0
8.18238,0.93311,0.01016911
6.12375,0.718064,0.00810705
5.06225,0.594959,0.00687011
4.09735,0.483356,0.00587854
2.97183,0.358638,0.00552805
1.97478,0.230643,0.00532616
1.2027,0.114135,0.00526361
-0.951092,-0.120445,0.00532069
-2.07613,-0.250022,0.00537896
-2.94411,-0.363196,0.00554337
-4.19733,-0.497659,0.00611973
-5.12918,-0.602598,0.00726205
-5.99681,-0.709176,0.00805967
-8.21283,-0.915686,0.01001599
-10.1076,-1.11563,0.01235069
