cl,cd
1.13206,0.0243524
0.989087,0.0177644
0.848708,0.0129476
0.778185,0.00943448
0.776545,0.00507362
0.56599,0.00505651
0.336024,0.00462981
0.107737,0.00435057
-0.105237,0.0076601
-0.3027,0.00923388
-0.506668,0.0110054
