cl,cd
1.35048,0.0136535
1.26014,0.011801
1.04723,0.00968439
0.835819,0.00805847
0.601764,0.00713741
0.498394,0.0066439
0.381965,0.00552576
0.338271,0.0049995
0.275221,0.00465376
0.137892,0.00453739
0.052365,0.00502976
-0.068573,0.00616294
-0.284996,0.00678589
-0.532081,0.00785264
-0.74987,0.00970876
