cl,cm
1.12245,0.00027512
1.01812,-0.00056429
0.923406,0.00022874
0.72754,-0.00022449
0.509159,0.00135512
0.284315,0.00048751
-0.163894,-0.00124784
-0.36958,-0.00129587
-0.58816,-0.00093909
-0.801962,-0.003844
-1.01258,-0.0026697
