aoa,cl,cd
16.3256,1.3179,0.0
14.653,1.3656,0.0
13.4299,1.37543,0.0
12.1096,1.37537,0.0
11.1754,1.37863,0.0
10.3697,1.35221,0.0
9.04795,1.30101,0.0
8.20941,1.23169,0.01976332
7.20948,1.17719,0.01798353
6.37063,1.13094,0.01654567
4.30497,0.955863,0.01311605
2.27069,0.739467,0.01112526
1.04325,0.633677,0.01063395
0.009374,0.534495,0.01046901
-0.895356,0.413865,0.01043192
-2.02658,0.299768,0.01018469
-4.16036,0.066579,0.01074486
-5.90658,-0.166592,0.01259993
-8.10674,-0.388425,0.0
-10.0163,-0.598696,0.0
