aoa,cl,cd
22.3264,-0.071287,0.0
20.3528,-0.045057,0.0
19.3697,-0.014692,0.0
18.4441,-0.0106,0.0
17.3252,-0.011438,0.0
16.2061,-0.011044,0.0
14.1911,-0.008608,0.0
12.1096,-0.010283,0.0
10.0916,-0.008256,0.0
8.10364,-0.008696,0.0
6.0182,-0.008314,0.0
4.02723,-0.009166,0.0
2.06688,-0.01043,0.0
-2.07896,0.001048,0.0
-4.17169,0.001846,0.0
-6.13819,-0.001065,0.0
-8.23419,-0.001092,0.0
-10.3643,-0.001945,0.0
-12.335,-0.004448,0.0
-14.3719,-0.007367,0.0
-16.3419,0.000455,0.0
-17.3442,0.002508,0.0
-18.4325,0.03638,0.0
-19.4647,0.047117,0.0
