cl,cd
1.01429,0.0197904
0.86249,0.0137523
0.696197,0.00876227
0.552554,0.00642281
0.449297,0.00637307
0.339621,0.00591468
0.229986,0.00627355
0.11394,0.0061911
-0.005286,0.00615766
-0.135741,0.00602617
-0.258089,0.00636835
-0.369131,0.00641658
-0.483348,0.00667699
-0.586271,0.00674154
-0.716435,0.00905763
-0.913943,0.0136223
