aoa,cl,cd
15.0755,0.6723,0.01000958
14.1434,0.698528,0.01025232
13.0053,1.23375,0.0
11.9788,1.18935,0.0
11.0177,1.10228,0.0
9.99223,1.02341,0.01424568
7.8781,0.832858,0.01149554
6.02117,0.637411,0.00968668
3.90847,0.410785,0.00805375
3.01244,0.307337,0.0070009
2.02043,0.194042,0.00441405
0.867551,0.097161,0.00421798
-0.955978,-0.119545,0.00413288
-1.98022,-0.219687,0.00458052
-2.39633,-0.259086,0.0058824
-2.68453,-0.282069,0.0067215
-4.1563,-0.441291,0.00831639
-5.94795,-0.631683,0.00955004
-8.28396,-0.85324,0.012346
-10.1396,-1.03539,0.01590356
-11.2278,-1.12235,0.01843475
