aoa,cl
13.1921,0.743005
12.4246,0.769269
11.3051,0.802107
10.313,0.82182
8.99937,0.821858
8.03723,0.803839
7.19973,0.715268
6.07271,0.605367
4.88294,0.524992
4.20439,0.413428
3.14178,0.314988
2.14161,0.183722
1.11051,0.0770603
-0.791607,-0.136285
-1.98327,-0.242972
-3.04684,-0.351308
-4.01491,-0.47278
-4.91755,-0.566356
