cl,cm
1.22181,-0.0320675
1.07293,-0.03174225
0.887071,-0.03549375
0.710592,-0.03315475
0.498623,-0.03611275
0.296015,-0.0358175
0.088306,-0.0326775
-0.126042,-0.03686275
-0.337494,-0.0341285
-0.570212,-0.0334395
-0.761155,-0.03231925
-0.942536,-0.036496
