aoa,cl
14.2751,0.719984
13.1883,0.734868
12.1655,0.757974
11.0463,0.774512
9.06342,0.80922
8.1344,0.786265
7.13908,0.700783
6.015,0.602127
5.05193,0.536356
4.02279,0.4179
3.05801,0.314231
1.89999,0.18914
1.19097,0.0788304
0.033211,-0.0249058
-0.932421,-0.128668
-2.09124,-0.247281
-2.99316,-0.35109
-3.99194,-0.466457
-5.05508,-0.580205
-6.21441,-0.684094
-7.14726,-0.733594
