aoa,cl,cd
18.3913,0.684099,0.01373818
16.2755,0.767837,0.0155383
15.2815,0.820392,0.01666807
14.4477,0.859815,0.01751554
13.2609,0.917317,0.02029814
12.3309,1.00111,0.0250646
11.2396,1.01592,0.02590705
10.3725,0.986369,0.02422608
9.11978,0.933819,0.02123683
8.21982,0.85003,0.01730519
7.19106,0.748151,0.01511511
4.20006,0.442402,0.01141983
2.78418,0.271384,0.0104038
1.27145,0.098672,0.00974765
0.080685,0.011448,0.00970188
-2.01242,-0.214021,0.01010509
-2.94661,-0.32431,0.01056026
-4.042,-0.44615,0.01151245
-5.91107,-0.648727,0.01415556
-8.13521,-0.862943,0.0
-9.97292,-1.0064,0.0
