aoa,cd
22.5075,-0.06973925
20.3654,-0.05666125
18.6389,-0.04603525
16.2393,-0.04321575
14.3519,-0.039155
12.1761,-0.037151
10.2258,-0.02611975
8.11416,-0.02329418
6.19429,-0.0221049
3.98668,-0.01928133
2.13133,-0.01480983
0.051593,-0.01280375
-3.98047,-0.0124798
-5.80446,-0.01210868
-8.04381,-0.00764538
-10.0281,-0.0093282
-12.0762,-0.00937195
