aoa,cl,cd
16.2288,0.802036,0.0
15.2939,0.868295,0.0
14.3007,0.952644,0.0
13.3503,0.971434,0.0
12.0422,0.969209,0.0
11.1181,0.971592,0.0
10.1582,0.96253,0.0
9.2281,0.946884,0.0
8.06986,0.916663,0.0
5.98067,0.767488,0.0
3.87593,0.569115,0.01113633
2.91673,0.461653,0.01004583
2.01885,0.345947,0.00947174
1.02918,0.243419,0.00911358
0.465692,0.176634,0.00911068
0.433753,0.176657,0.00911067
-0.063862,0.116379,0.00914067
-1.05711,0.002375,0.00936295
-2.04789,-0.103442,0.00969406
-2.84552,-0.204479,0.01111928
-4.15492,-0.306811,0.01278122
-6.19086,-0.485676,0.0
