aoa,cl,cd
22.4201,1.31848,0.0
20.5729,1.48042,0.0
18.5349,1.5031,0.0
17.4521,1.49477,0.0
16.5605,1.45206,0.0
15.4456,1.4388,0.0
14.2989,1.40424,0.0
12.4195,1.3155,0.0
11.3681,1.26455,0.02459123
10.253,1.20211,0.01774032
8.21372,1.0707,0.01316826
6.23796,0.9114,0.01028337
5.21808,0.830917,0.00761747
4.29375,0.757001,0.0053238
3.27391,0.63388,0.00492739
2.03066,0.528746,0.00455052
0.086174,0.295589,0.00450163
-2.08186,0.049237,0.00486145
-3.0704,-0.052619,0.00702453
-4.02708,-0.161035,0.00750953
-6.19595,-0.379586,0.00860684
-8.14173,-0.601405,0.01017201
-10.4071,-0.811851,0.0
-12.29,-0.987798,0.0
-14.365,-1.11461,0.0
-15.2272,-1.14927,0.0
-16.1219,-1.09536,0.0
-18.2945,-1.05324,0.0
-20.1488,-0.889605,0.0
