cl,cm
0.836296,-0.00306338
0.730714,-0.0051024
0.644708,-0.00507758
0.427399,-0.00501483
0.208773,-0.00164488
-0.00657,-0.00323688
-0.224873,-0.00234865
-0.452691,-0.00228406
-0.680263,-0.00139439
