aoa,cl
12.2658,1.45135
11.2344,2.30363
10.1693,2.36607
9.07671,2.30371
8.2106,2.21012
7.15141,2.10666
6.09177,2.00976
5.0639,1.91941
4.13298,1.81754
2.1421,1.60224
0.149621,1.40987
-1.90746,1.19934
-3.9646,0.968998
-5.99097,0.758308
-7.98508,0.527798
-10.0426,0.242884
-12.0075,0.0566351
-14.1635,-0.233438
