aoa,cl,cd
15.1502,1.18388,0.01161152
14.3204,1.15262,0.01116219
13.314,1.42899,0.0
12.292,1.39283,0.0
11.0792,1.33032,0.0
10.2205,1.22336,0.01222879
9.35994,1.1493,0.01111447
8.05261,1.03899,0.00952887
6.04504,0.829822,0.00782674
3.01598,0.510096,0.00638072
2.06014,0.386445,0.00569009
1.67765,0.338623,0.00460825
1.13448,0.294074,0.00387024
-0.013905,0.160452,0.0036956
-0.939622,0.059788,0.00468954
-2.12163,-0.057426,0.00552699
-2.95165,-0.154831,0.00572525
-4.16598,-0.280359,0.00601956
-6.21204,-0.491865,0.00704306
-8.323,-0.713399,0.00852875
