cl,cm
1.16639,-0.01036765
1.04029,-0.00462735
0.864166,-0.00093065
0.644549,-0.0005039
0.447667,0.00359975
0.21866,0.00443403
-0.011794,0.00485935
-0.256573,0.00446875
-0.494732,0.0036698
-0.708601,0.00613395
-0.922337,-0.00078543
-1.08455,-0.00281128
-1.11666,-0.00117742
-1.17445,0.00045832
