cl,cm
1.67526,-0.00684143
1.51796,-0.00925927
1.36866,-0.00841455
1.16795,-0.00551858
0.962282,-0.00588675
0.740423,-0.00747723
0.520067,-0.00866027
0.293199,-0.00739103
0.077458,-0.00816685
-0.136777,-0.00894338
-0.354305,-0.00767513
-0.570339,-0.0072246
-0.771964,-0.00718573
-0.975316,-0.00837413
