cl,cm
1.28814,0.0017184
1.28814,0.00212917
1.21034,-0.00036123
1.13253,-0.00203004
1.0288,-1.05e-05
0.83107,-0.00130813
0.612288,-0.0026126
0.406494,-0.00185916
0.203961,-0.00069401
-0.026098,5.125e-05
-0.23833,-0.00330418
-0.461865,-0.00214607
-0.680512,0.00065596
-0.89753,0.00099471
-1.08052,0.00257643
-1.25216,0.00251953
