cl,cd
1.36848,0.0198296
1.31468,0.0172382
1.23495,0.0152334
1.06409,0.0112866
0.956572,0.0102754
0.870272,0.00818562
0.772926,0.00519626
0.718171,0.0050982
0.658489,0.00527796
0.537782,0.00460775
0.436179,0.004624
0.313647,0.00436222
0.270023,0.00455841
0.201993,0.00544151
0.109715,0.00640655
-0.005024,0.00675027
-0.233013,0.00748715
-0.457997,0.00855184
-0.671851,0.00986267
-0.874611,0.0117144
