cl,cm
1.27322,-0.08464675
1.13075,-0.0827025
0.953045,-0.0832495
0.748102,-0.089159
0.54941,-0.0872575
0.349061,-0.08741175
0.130951,-0.08223525
-0.063139,-0.0819725
-0.281351,-0.08501825
-0.490033,-0.0864125
-0.685958,-0.08615175
-0.880331,-0.08918175
-1.06677,-0.0852095
