cl,cd
1.44524,0.0248964
1.34696,0.0201062
1.20849,0.0145635
1.06513,0.0091638
0.930258,0.00748324
0.848449,0.00715712
0.627029,0.00653757
0.386264,0.0062772
0.14858,0.0061801
0.028099,0.00627867
-0.074496,0.00768522
-0.331583,0.00855358
-0.580683,0.00994591
-0.77497,0.0123528
-0.957797,0.0159713
