cl,cd
1.18449,0.0306848
1.07886,0.0217174
0.903781,0.0166705
0.729209,0.0135275
0.530844,0.011623
0.327767,0.0103704
0.118486,0.0100316
-0.095381,0.0105747
-0.310762,0.0115754
-0.512796,0.0138504
-0.712718,0.0173833
-0.882357,0.0238215
