cl,cm
1.20646,-0.037663
1.0981,-0.0388505
0.929168,-0.04001625
0.752235,-0.040361
0.552935,-0.040288
0.337609,-0.04225625
0.149376,-0.0401405
-0.082012,-0.0388275
-0.276771,-0.03957525
-0.490743,-0.039497
