aoa,cl,cd
18.3963,1.40053,0.0
17.5592,1.42663,0.0
16.271,1.49838,0.0
15.4019,1.48213,0.0
14.2751,1.47893,0.0
13.277,1.46269,0.0
12.1824,1.4269,0.0
11.0557,1.37318,0.0
10.2506,1.34877,0.0
8.9947,1.30808,0.01284746
8.12552,1.22989,0.01105363
7.22409,1.14518,0.00992458
6.29053,1.03926,0.00820588
4.06861,0.829044,0.00651052
3.13493,0.698645,0.00601055
2.16882,0.581276,0.00568907
1.17047,0.452482,0.00556113
-0.021584,0.343241,0.00548409
-1.0524,0.21279,0.0054901
-2.05111,0.087217,0.00551648
-3.04987,-0.046524,0.00594588
-4.1778,-0.173758,0.00645526
-5.11248,-0.278166,0.00703249
-6.20832,-0.415213,0.00791183
-8.2071,-0.642035,0.00960414
-10.0449,-0.875422,0.0115687
