aoa,cl,cd
14.4395,0.869414,0.00888704
13.3149,0.923825,0.00956929
12.4816,1.04082,0.011282
11.4206,1.06723,0.01166862
11.0348,1.07878,0.0118377
10.4549,1.0508,0.0114281
9.2623,0.978374,0.01036784
8.45487,0.874614,0.00893158
6.42197,0.688504,0.00733747
4.06543,0.457865,0.00625768
3.16044,0.337572,0.00583435
3.09615,0.340871,0.00583716
2.15966,0.24694,0.00575536
1.8679,0.181009,0.00569191
1.22193,0.115083,0.00434918
0.73752,0.068933,0.00403449
0.05942,0.007946,0.00407618
-0.392841,-0.038211,0.00418517
-0.877584,-0.092613,0.00430776
-1.23393,-0.160211,0.00533901
-1.94408,-0.211319,0.0058725
-2.88134,-0.313548,0.00590428
-4.04456,-0.427332,0.00629761
-5.88807,-0.653292,0.00753902
-8.24704,-0.862804,0.00945447
-9.92968,-1.07071,0.0
